Total Enterprise Value_to_Market Capitalization,Total Enterprise Value_to_Total Revenue,Total Enterprise Value_to_Gross Profit,Total Enterprise Value_to_EBITDA,Total Enterprise Value_to_Net Income,Total Enterprise Value_to_Total Debt,Market Capitalization_to_Total Revenue,Market Capitalization_to_Gross Profit,Market Capitalization_to_EBITDA,Market Capitalization_to_Net Income,Market Capitalization_to_Total Debt,Total Revenue_to_Gross Profit,Total Revenue_to_EBITDA,Total Revenue_to_Net Income,Total Revenue_to_Total Debt,Gross Profit_to_EBITDA,Gross Profit_to_Net Income,Gross Profit_to_Total Debt,EBITDA_to_Net Income,EBITDA_to_Total Debt,Net Income_to_Total Debt
7.331900900637178,3.8979654088376576,22.433725443362988,15.207966321243523,459.8501835985312,1.6860506132560236,0.5316445846259195,3.059742043351048,2.07421875,62.71909424724602,0.2299609113796802,5.755239744431838,3.9015139248704664,117.9718482252142,0.4325463251760334,0.6779064119170984,20.498164014687884,0.07515696033245522,30.2374541003672,0.11086627742598518,0.003666521561570187
1.2775675014728605,20.18462416578855,26.69198761370234,28.89655967147167,51.48672863702543,5.346530623320941,15.799262381454161,20.89281981807625,22.61842105263158,40.30059357150857,4.1849300464806145,1.3223921037352429,1.4316124706671136,2.5507895621010195,0.26488135619502473,1.082593027153872,1.928920745137567,0.20030470194644842,1.7817598088625082,0.18502308524288932,0.1038428885434394
1.0430592899338607,6.10288798300511,12.527283441367118,16.163929440389296,21.697081036946315,12.51695713612812,5.850950221048401,12.010135533294049,15.496654501216545,20.80138803837518,12.000235515779558,2.0526812021213905,2.6485705596107056,3.555215350071443,2.05098916627414,1.2902980535279804,1.7319861196162483,0.9991756947715497,1.3423147581139008,0.7743758831841734,0.5768959020254357
1.0974431585749278,8.07427335937692,12.446022458293095,17.753761378676966,24.96816593222914,7.319991090321862,7.357349942261862,11.340926735973037,16.17738580805489,22.751215620726335,6.670041207261388,1.5414417996932341,2.1988060830339538,3.092311198905941,0.9065820247243568,1.426460657464682,2.0061160917793646,0.5881389909789508,1.4063592159246314,0.41230649292794297,0.29317295912685154
1.309942111585847,12.600673148840688,19.38007592315656,20.35165498912781,32.98179326546593,4.096907943533188,9.619259536275244,14.794604854480617,15.536301038898287,25.178054032889587,3.1275488491421766,1.5380190958242266,1.615124426189901,2.6174628034455756,0.32513405396203937,1.0501328823387293,1.7018402505873138,0.21139793052296244,1.6205951448707907,0.2013058862152402,0.12421725861167517
1.9403598346705568,10.122011541632316,24.377854142802597,29.637730944202026,147.99629114510896,2.3504274133576795,5.2165641448411435,12.563573883161512,15.274347785720918,76.27260083449235,1.211335841610402,2.40840015273005,2.928047535047814,14.621233194251277,0.2322095172180213,1.2157645529662986,6.070931849791378,0.09641650161614525,4.9935095039406585,0.07930524161187479,0.015881664298283717
1.06074999396723,10.15857181373493,11.935873648006519,14.150276302376737,15.47084702017832,11.961315192743765,9.576782344105073,11.252296691858625,13.339878748859917,14.584819333646177,11.276281179138323,1.1749558763633074,1.3929395353827996,1.5229352416705773,1.1774603174603175,1.1855249745158,1.2961637728765838,1.0021315192743763,1.0933247301736275,0.8453061224489796,0.7731519274376417
1.0676240400696637,15.43838270216223,23.2141514752866,31.016321406151913,131.1279193205945,10.756988591831403,14.46050493688289,21.743751174591242,29.051726302573762,122.82218683651804,10.075633545240791,1.5036647246758128,2.009039548022599,8.493630573248408,0.6967691369851085,1.3360954174513497,5.648619957537155,0.4633806496560133,4.227707006369426,0.3468170338761648,0.08203431159104764
1.017339007044104,11.899315883402735,17.48492132867133,19.46108318469272,22.086216415163783,19.352817866645168,11.696510013880626,17.18691724941725,19.12939841089671,21.70979020979021,19.022978311698783,1.4694055944055946,1.6354791632884709,1.8560912771439089,1.6263807143433042,1.1130209177882275,1.263157894736842,1.106828992985568,1.1348914243651087,0.9944368297992422,0.876239619446908
1.0348480980342099,4.001685077700805,4.001685077700805,4.127655465430668,4.155672216919433,24.20747528830313,3.8669299245970277,3.8669299245970277,3.988658309631658,4.015731608159225,23.392298187808894,1.0,1.0314793356508305,1.038480574115318,6.049320428336079,1.0314793356508305,1.038480574115318,6.049320428336079,1.006787570261958,5.864703459637561,5.825164744645798
1.7996542419982873,10.386125227283323,23.154765616879743,31.376338028169016,34.69428437938016,2.359273066169618,5.771178143503193,12.86623012160898,17.434647887323944,19.278305559881638,1.3109590782004577,2.2293940338842115,3.020985915492958,3.3404454134869956,0.22715623146657632,1.3550704225352113,1.498364740694596,0.10189146827077862,1.1057467684161346,0.07519274760654071,0.06800177920867577
1.7495903676565348,5.114911596113997,9.342558002359418,12.077587850289127,25.20421694735446,2.1460751546903936,2.9234909443203527,5.339854502556036,6.903094617779754,14.405781726561463,1.2266157806783795,1.8265336217066457,2.3612505560144883,4.927595809574327,0.41957228670791746,1.2927495710745378,2.6977854395968706,0.22970958854613616,2.086858506829333,0.17769070954338106,0.08514746398085002
1.3367162752835833,10.023420912951167,15.830766006496908,17.33681432178104,24.57270657124268,4.022606241346256,7.4985403397027595,11.843026302001467,12.969703924718843,18.382888744307092,3.009319416338268,1.5793775542282302,1.7296304796878588,2.45152895250488,0.40132069442965174,1.0951342666972688,1.5522121014964216,0.254100543188838,1.4173715029277814,0.2320268399190542,0.16370220470763658
2.517272762480152,2.1544083526682134,3.0472808251289267,8.325136087095741,20.4558615263572,2.21959090288212,0.8558501823002983,1.210548523206751,3.3072046109510085,8.126199842643587,0.8817442972271547,1.4144397562119082,3.8642331091898816,9.4948859166011,1.0302554295861222,2.7319884726224783,6.712824547600315,0.7283841005327141,2.4571203776553894,0.2666131676000546,0.10850635159131265
4.556958393113343,9.585634525426284,28.927140255009107,42.420033388981636,-34.54268624252311,1.3987603078311992,2.103515919722348,6.347905282331512,9.308848080133556,-7.580206634040239,0.30695042332294753,3.01775956284153,4.425375626043406,-3.603588907014682,0.14592255777339838,1.4664440734557596,-1.1941272430668841,0.04835460040295501,-0.8143012506797173,0.03297405013817173,-0.04049367492761123
1.558732542035026,16.653713179366616,26.20739934711643,28.885344207243943,37.56175920149719,2.556751592356688,10.684137740284884,16.813275299238303,18.531302470616456,24.097629444791014,1.640276008492569,1.5736670293797606,1.7344686975293837,2.2554585152838427,0.1535244161358811,1.1021827776445192,1.4332501559575794,0.0975583864118896,1.300374298190892,0.08851380042462845,0.068067940552017
5.322627013630731,6.642994123105475,8.845469522240528,17.19519615692554,-39.33479853479853,1.8571477984158278,1.2480668110114446,1.661861614497529,3.2305844675740594,-7.3901098901098905,0.3489156376465705,1.3315485996705108,2.588470776621297,-5.9212454212454215,0.2795648715021964,1.943955164131305,-4.446886446886447,0.2099546885268583,-2.2875457875457874,0.10800387395800906,-0.04721386323544672
2.135119128969068,1.0080982545196435,9.096166909267346,6.709806728704367,13.36412888508697,1.4464539225973707,0.47215082326876956,4.2602620087336245,3.1425912670007157,6.2591958939264325,0.6774581815937288,9.023095584667637,6.6559055118110235,13.256772169945823,1.4348342694895377,0.7376521116678597,1.4692044482463644,0.15901796185420655,1.9917308240661535,0.21557311277081662,0.10823405962594902
3.628605190599151,9.267829197406662,12.394976827627449,17.014159655243176,12.308491686460806,1.3814419247879768,2.5541023921305612,3.4159067125130815,4.68889800943977,3.3920724465558196,0.38070879917356754,1.337419644191957,1.8358300841370818,1.3280878859857481,0.1490577669660263,1.3726657090088241,0.993022565320665,0.11145175533598814,0.7234263657957245,0.08119366179582452,0.11223486678774348
1.6147734194983712,10.434537052883792,14.561499880582756,16.522764227642277,111.05464480874316,3.0991206221725207,6.461920246448742,9.017673752089802,10.232249322493224,68.77413479052824,1.919229400701469,1.3955099116312395,1.5834688346883468,10.642987249544626,0.29700604889950694,1.1346883468834688,7.626593806921676,0.21282976668530473,6.721311475409836,0.18756671580338535,0.0279062674731866
1.6491960507757404,8.750785810507407,13.483394833948338,14.5180034765334,12.570199956998493,2.0735591416917893,5.306091902409818,8.175738007380073,8.803079215296748,7.622016770586971,1.2573151267955311,1.540821033210332,1.6590514030295507,1.43646527628467,0.23695690725305907,1.0767320586044202,0.9322726295420339,0.15378613229295976,0.8658353042356481,0.14282674233020037,0.16495832594431636
5.6741002428792235,7.451935624184428,12.57856093979442,14.781708369283868,-135.2526315789474,1.3379148770011715,1.3133246338987965,2.216837983357807,2.6051193557664654,-23.836842105263155,0.235793309904985,1.6879588839941262,1.9836065573770494,-18.150000000000002,0.17953924248340494,1.1751509922346852,-10.75263157894737,0.10636470128855917,-9.15,0.09051151893791487,-0.009891969282832227
0.9296901430874248,2.5209648696778375,2.662942484181725,15.207031250000002,-6.911673324456281,4.572379367720466,2.7116183692191465,2.8643333523342642,16.357096354166668,-7.434383784583518,4.918175589703435,1.0563187596192214,6.0322265625,-2.7416777629826896,1.813741802877557,5.710611979166667,-2.5955022932386447,1.717040227072526,-0.4545051043053706,0.30067534501321325,-0.661544484682392
0.995939133681852,13.810355987055015,60.96285714285714,30.48142857142857,-26.5055900621118,63.69253731343283,13.866666666666667,61.21142857142858,30.60571428571429,-26.613664596273292,63.952238805970154,4.414285714285715,2.2071428571428573,-1.9192546583850931,4.611940298507463,0.5,-0.43478260869565216,1.044776119402985,-0.8695652173913043,2.08955223880597,-2.4029850746268657
2.5791209530860875,1.66904782646572,4.05567315834039,10.799887260428411,32.4728813559322,2.053373345479878,0.6471382524610158,1.5725021168501272,4.187429537767756,12.590677966101696,0.7961524034081775,2.429932260795936,6.470687711386697,19.455932203389832,1.230266330850437,2.6629086809470124,8.00677966101695,0.5062965543111302,3.006779661016949,0.19012914634799852,0.06323348159262633
1.8314669087974171,10.040652654867255,10.040652654867255,12.7036389083275,18.153499999999998,2.1116087007095494,5.482300884955752,5.482300884955752,6.936319104268719,9.912,1.1529603350005815,1.0,1.2652204338698392,1.808,0.21030592067000117,1.2652204338698392,1.808,0.21030592067000117,1.429,0.16622077468884494,0.11631964638827498
2.7611695906432745,12.144032921810698,18.86627597229622,24.66016713091922,-91.03341902313625,1.9790979712736825,4.398148148148148,6.832711774107619,8.931058495821727,-32.969151670951156,0.7167607444251942,1.5535428875865744,2.0306406685236773,-7.496143958868895,0.16296875873246522,1.3071030640668524,-4.825192802056555,0.10490135807298943,-3.691516709511568,0.08025484826468451,-0.02174034538646398
1.1252998834738501,6.209152798789713,9.9406600060551,13.266262626262627,30.095325389550872,10.709067188519242,5.517776096822996,8.833787465940055,11.789090909090909,26.74427131072411,9.516634050880626,1.6009688162276716,2.1365656565656566,4.846929422548121,1.724722765818656,1.3345454545454547,3.02749770852429,1.0772994129158513,2.2685609532538957,0.8072407045009784,0.35583822570123935
2.0633194508715103,9.016852039096731,13.691402251791198,16.07752403846154,95.54642857142858,2.1883844580777096,4.370070778564206,6.635619242579324,7.792067307692307,46.30714285714286,1.0606134969325152,1.5184237461617194,1.7830528846153846,10.596428571428572,0.24269938650306747,1.1742788461538463,6.978571428571429,0.1598364008179959,5.942857142857143,0.13611451942740288,0.022903885480572598
0.42522947368421055,0.5904031428304182,1.271235083832637,2.4637002341920375,4.256237356709373,14.52704257767549,1.3884341969881209,2.989527214138261,5.793813427010148,10.009271746459877,34.16283084004603,2.153164493227934,4.172911787665885,7.209035738368171,24.605293440736475,1.9380366900858703,3.3481119352663518,11.427502876869964,1.7275792312879297,5.896432681242807,3.413118527042578
1.6716840433611821,-35.81508875739645,16.503749147920928,41.88754325259516,-131.58152173913044,11.025045537340619,-21.424556213017752,9.87252897068848,25.057093425605537,-78.71195652173914,6.595173041894354,-0.4608043626448534,-1.1695501730103806,3.6739130434782608,-0.30783242258652094,2.538062283737024,-7.9728260869565215,0.6680327868852459,-3.141304347826087,0.26320582877959925,-0.0837887067395264
0.8522150954653939,9.983835736129315,14.283125000000002,19.88946910356832,-126.96111111111112,36.978964401294505,11.715159458278723,16.759999999999998,23.338555265448214,-148.97777777777776,43.3915857605178,1.430625,1.992167101827676,-12.716666666666667,3.7038834951456314,1.392515230635335,-8.88888888888889,2.5889967637540456,-6.383333333333334,1.859223300970874,-0.29126213592233013
3.0240815066378515,7.306975009324878,21.86383928571429,45.985915492957744,16.902502157031922,1.4535875936781182,2.416262588586348,7.229910714285714,15.20657276995305,5.5893011216566,0.480670772427098,2.9921875000000004,6.293427230046949,2.313201035375324,0.19893151294798547,2.1032863849765255,0.7730802415875754,0.06648363879201602,0.36755823986194996,0.03160940862209691,0.08599836758922609
1.8956107421311004,11.005029337803856,11.005029337803856,13.037735849056604,39.66465256797583,2.0453341642000313,5.805532271584242,5.805532271584242,6.87785501489573,20.924471299093657,1.07898426546191,1.0,1.1847070506454815,3.604229607250755,0.18585449446954355,1.1847070506454815,3.604229607250755,0.18585449446954355,3.0422960725075527,0.1568780183829257,0.05156566443371242
5.015643332029723,2.948953782478731,10.452322738386307,602.112676056338,-62.867647058823536,2.2265625,0.5879512531616463,2.0839445802770986,120.04694835680752,-12.534313725490197,0.4439236111111111,3.54441727791361,204.17840375586854,-21.318627450980394,0.7550347222222222,57.605633802816904,-6.014705882352942,0.21302083333333333,-0.10441176470588236,0.0036979166666666666,-0.035416666666666666
1.0279968796047498,6.170655567117586,6.170655567117586,7.127403846153846,8.270571827057182,17.390029325513197,6.0026014568158175,6.0026014568158175,6.933293269230769,8.045327754532776,16.91642228739003,1.0,1.1550480769230769,1.3403068340306832,2.818181818181818,1.1550480769230769,1.3403068340306832,2.818181818181818,1.1603905160390515,2.439882697947214,2.102639296187683
2.0746450304259634,2.0771730300568643,2.0771730300568643,8.609427609427609,71.02777777777777,1.7723098249870037,1.0012185215272138,1.0012185215272138,4.14983164983165,34.23611111111111,0.8542713567839195,1.0,4.1447811447811445,34.19444444444444,0.8532316756194767,4.1447811447811445,34.19444444444444,0.8532316756194767,8.25,0.205856870559695,0.0249523479466297
0.9114956064860947,7860.9375,-75.65413533834587,-89.04424778761062,-34.9375,16.281553398058254,8624.21875,-83.0,-97.69026548672566,-38.329861111111114,17.862459546925567,-0.00962406015037594,-0.011327433628318584,-0.0044444444444444444,0.0020711974110032365,1.176991150442478,0.4618055555555556,-0.21521035598705504,0.3923611111111111,-0.18284789644012947,-0.46601941747572817
3.428394039735099,9.653846153846153,9.653846153846153,11.26938775510204,23.26685393258427,1.506,2.815850815850816,2.815850815850816,3.2870748299319725,6.786516853932584,0.43927272727272726,1.0,1.1673469387755102,2.4101123595505616,0.156,1.1673469387755102,2.4101123595505616,0.156,2.0646067415730336,0.13363636363636364,0.06472727272727273
1.4049377916018664,5.256,5.256,6.850236966824645,8.988805970149254,3.2598105548037895,3.741090909090909,3.741090909090909,4.875829383886256,6.398009950248755,2.3202525935949483,1.0,1.3033175355450237,1.7101990049751243,0.6202074875958503,1.3033175355450237,1.7101990049751243,0.6202074875958503,1.3121890547263682,0.47586829048263424,0.3626522327469554
0.7002319696330662,2.3802867383512547,2.3802867383512547,2.9038041101880196,3.2892521050024763,358.97297297297297,3.3992831541218638,3.3992831541218638,4.14691735898557,4.697374938088163,512.6486486486486,1.0,1.2199387844337561,1.3818722139673105,150.8108108108108,1.2199387844337561,1.3818722139673105,150.8108108108108,1.1327389796929173,123.62162162162161,109.13513513513513
1.0783808647654094,5.0656871218668975,14.12289156626506,50.52586206896552,-121.34575569358178,10.934701492537313,4.697493517718237,13.096385542168674,46.85344827586207,-112.52587991718427,10.139925373134329,2.787951807228916,9.974137931034484,-23.954451345755693,2.158582089552239,3.577586206896552,-8.592132505175984,0.7742537313432836,-2.401656314699793,0.21641791044776118,-0.09011194029850746
1.876181166503747,1.3095292244712302,4.054929577464788,10.864150943396226,41.42446043165467,1.3945265197384353,0.6979758926540823,2.1612676056338027,5.790566037735848,22.07913669064748,0.7432792443690966,3.0964788732394366,8.29622641509434,31.633093525179856,1.0649067570840398,2.6792452830188678,10.215827338129497,0.34390893678856865,3.8129496402877696,0.1283603778154517,0.03366432550254299
1.182014233340522,-2.0375464684014872,-2.0375464684014872,-1.839261744966443,-1.820325473264696,4.960180995475113,-1.7237918215613381,-1.7237918215613381,-1.5560402684563759,-1.5400199269345731,4.196380090497738,1.0,0.9026845637583892,0.8933909000332115,-2.434389140271493,0.9026845637583892,0.8933909000332115,-2.434389140271493,0.9897044171371636,-2.6968325791855206,-2.7248868778280544
0.9388994966151709,8.025222551928783,8.025222551928783,19.4568345323741,23.93362831858407,21.211764705882352,8.547477744807122,8.547477744807122,20.723021582733814,25.491150442477874,22.5921568627451,1.0,2.4244604316546763,2.982300884955752,2.643137254901961,2.4244604316546763,2.982300884955752,2.643137254901961,1.2300884955752212,1.0901960784313727,0.8862745098039216
1.1110861759425494,6.6635262449528945,14.735119047619047,24.879396984924625,17.13148788927336,4.774349083895854,5.997308209959623,13.261904761904763,22.39195979899498,15.418685121107268,4.297010607521697,2.2113095238095237,3.733668341708543,2.5709342560553634,0.7164898746383799,1.6884422110552766,1.1626297577854672,0.3240115718418515,0.6885813148788927,0.1918997107039537,0.2786885245901639
3.404239212717638,8.63147792706334,8.63147792706334,11.53076923076923,-37.16528925619835,1.3693666260657735,2.5355086372360844,2.5355086372360844,3.387179487179487,-10.917355371900827,0.40225334957369063,1.0,1.335897435897436,-4.305785123966943,0.15864799025578563,1.335897435897436,-4.305785123966943,0.15864799025578563,-3.2231404958677685,0.1187576126674787,-0.03684531059683313
1.9332849891225528,5.117082533589252,13.671794871794873,17.89261744966443,122.85714285714288,2.1108471892319876,2.6468330134357005,7.071794871794872,9.25503355704698,63.5483870967742,1.0918448139350754,2.671794871794872,3.4966442953020134,24.00921658986175,0.41250989707046715,1.308724832214765,8.986175115207374,0.15439429928741094,6.8663594470046085,0.11797307996832938,0.017181314330958035
1.7789548022598871,27.027896995708154,47.349624060150376,93.64312267657994,-83.68770764119603,2.1885317115551697,15.1931330472103,26.616541353383457,52.639405204460964,-47.04318936877077,1.2302345786272806,1.7518796992481203,3.4646840148698885,-3.0963455149501664,0.08097306689834927,1.9776951672862455,-1.7674418604651165,0.046220677671589924,-0.8936877076411961,0.023370981754995655,-0.026151172893136402
0.28937674966848387,1.854579792256846,24.458281444582816,-7.856,0.6435124508519005,175.35714285714283,6.408876298394712,84.5205479452055,-27.148000000000003,2.223787680209699,605.9821428571429,13.18804483188045,-4.236000000000001,0.3469855832241154,94.55357142857143,-0.3212,0.02631061598951507,7.169642857142856,-0.08191349934469201,-22.32142857142857,272.49999999999994
4.403908794788273,1.036015325670498,3.9532163742690054,-6.693069306930693,-6.438095238095237,54.08,0.23524904214559386,0.8976608187134502,-1.5198019801980198,-1.4619047619047618,12.28,3.81578947368421,-6.46039603960396,-6.214285714285714,52.2,-1.6930693069306932,-1.6285714285714288,13.680000000000001,0.9619047619047618,-8.08,-8.4
2.9968652037617556,2.314769975786925,9.559999999999999,23.374083129584353,-22.925659472422062,1.659722222222222,0.7723970944309928,3.19,7.799511002444988,-7.649880095923261,0.5538194444444444,4.13,10.097799511002444,-9.904076738609112,0.7170138888888888,2.444987775061125,-2.3980815347721824,0.1736111111111111,-0.9808153477218226,0.07100694444444444,-0.07239583333333333
2.75,2.759450171821306,7.5046728971962615,161.89516129032256,-36.17117117117117,1.1878698224852071,1.0034364261168385,2.7289719626168227,58.87096774193548,-13.153153153153152,0.43195266272189353,2.7196261682242993,58.66935483870968,-13.108108108108107,0.4304733727810651,21.57258064516129,-4.819819819819819,0.15828402366863906,-0.2234234234234234,0.007337278106508876,-0.032840236686390537
5.824,4.55,17.75609756097561,52.0,-33.86046511627907,1.0267983074753173,0.78125,3.048780487804878,8.928571428571429,-5.813953488372094,0.17630465444287727,3.9024390243902443,11.428571428571429,-7.441860465116279,0.22566995768688292,2.9285714285714284,-1.9069767441860463,0.057827926657263745,-0.6511627906976744,0.019746121297602254,-0.030324400564174892
31.308900523560208,8.691860465116278,8.691860465116278,13.715596330275227,55.37037037037037,1.4585365853658536,0.27761627906976744,0.27761627906976744,0.43807339449541277,1.7685185185185184,0.046585365853658536,1.0,1.5779816513761467,6.37037037037037,0.1678048780487805,1.5779816513761467,6.37037037037037,0.1678048780487805,4.037037037037037,0.10634146341463416,0.02634146341463415
2.3466135458167328,677.0114942528736,677.0114942528736,-26.177777777777777,-26.06194690265487,1.1898989898989898,288.5057471264368,288.5057471264368,-11.155555555555557,-11.106194690265488,0.5070707070707071,1.0,-0.03866666666666666,-0.03849557522123894,0.0017575757575757575,-0.03866666666666666,-0.03849557522123894,0.0017575757575757575,0.9955752212389382,-0.045454545454545456,-0.04565656565656565
0.9476439790575916,16.355421686746986,30.335195530726256,-25.734597156398106,24.90825688073394,1108.1632653061224,17.259036144578314,32.01117318435754,-27.156398104265403,26.284403669724767,1169.3877551020407,1.8547486033519551,-1.5734597156398105,1.5229357798165135,67.75510204081633,-0.8483412322274883,0.8211009174311926,36.53061224489796,-0.9678899082568806,-43.06122448979591,44.48979591836735
1.4937238493723852,340.00000000000006,340.00000000000006,27.251908396946565,-2.028409090909091,3.432692307692308,227.61904761904762,227.61904761904762,18.244274809160302,-1.3579545454545452,2.298076923076923,1.0,0.08015267175572519,-0.00596590909090909,0.010096153846153845,0.08015267175572519,-0.00596590909090909,0.010096153846153845,-0.07443181818181818,0.12596153846153846,-1.6923076923076923
0.8678571428571429,2.3365384615384617,4.959183673469387,43.470483005366724,82.6530612244898,25.933831376734258,2.692307692307692,5.7142857142857135,50.089445438282645,95.23809523809524,29.882604055496262,2.122448979591837,18.604651162790695,35.374149659863946,11.099252934898612,8.765652951699463,16.666666666666668,5.229455709711846,1.9013605442176873,0.5965848452508005,0.3137673425827107
2.382352941176471,19.918032786885245,20.593220338983052,-11.146788990825687,-2.4059405940594063,4.979508196721311,8.360655737704917,8.64406779661017,-4.678899082568806,-1.00990099009901,2.0901639344262293,1.033898305084746,-0.5596330275229358,-0.12079207920792079,0.25,-0.5412844036697247,-0.11683168316831682,0.24180327868852458,0.21584158415841587,-0.4467213114754099,-2.069672131147541
0.9851485148514851,16.446280991735538,21.125265392781316,-4.671361502347418,-5.335120643431635,13.178807947019866,16.694214876033058,21.443736730360936,-4.741784037558686,-5.415549597855228,13.37748344370861,1.2845010615711252,-0.284037558685446,-0.32439678284182305,0.8013245033112583,-0.2211267605633803,-0.2525469168900804,0.623841059602649,1.1420911528150133,-2.821192052980132,-2.4701986754966887
0.7791304347826088,-20.55045871559633,-20.55045871559633,-4.054298642533937,-4.349514563106797,,-26.376146788990827,-26.376146788990827,-5.203619909502263,-5.58252427184466,,1.0,0.19728506787330316,0.2116504854368932,,0.19728506787330316,0.2116504854368932,,1.0728155339805825,,
1.591016548463357,1.2794676806083651,4.948529411764706,-6.174311926605505,-1.0548589341692791,4.547297297297297,0.8041825095057036,3.110294117647059,-3.8807339449541285,-0.6630094043887148,2.8581081081081083,3.867647058823529,-4.8256880733944945,-0.8244514106583072,3.554054054054054,-1.2477064220183487,-0.213166144200627,0.918918918918919,0.17084639498432602,-0.7364864864864865,-4.3108108108108105
0.5416036308623298,1193.3333333333333,1193.3333333333333,-8.306264501160094,-2.6131386861313866,9.3717277486911,2203.3333333333335,2203.3333333333335,-15.336426914153133,-4.824817518248175,17.30366492146597,1.0,-0.006960556844547564,-0.00218978102189781,0.007853403141361256,-0.006960556844547564,-0.00218978102189781,0.007853403141361256,0.3145985401459854,-1.1282722513089005,-3.586387434554974
0.18049490538573507,1.3671444321940462,1.455399061032864,-1.9466248037676608,-1.9375,8.435374149659864,7.574421168687982,8.063380281690142,-10.784929356357928,-10.734375,46.734693877551024,1.0645539906103287,-1.4238618524332811,-1.4171875,6.170068027210885,-1.3375196232339088,-1.33125,5.795918367346939,0.9953125,-4.333333333333334,-4.35374149659864
